,Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,parent,depth,Source_NodeType,Target_NodeType
540,40869271,574136,0,502899,29991608,1.0,,,,,,,574136,-1,1,1
541,40901918,574136,0,585014,9549416,1.0,,,,,,,574136,-1,1,1
542,40972433,574136,0,525271,9940363,1.0,,,,,,,574136,-1,1,1
543,41000251,574136,1,643119,15384286,1.0,4.0,4.0,-1.6001,-161.631,-8.06352,-164.483,574136,-1,1,1
544,41026737,574136,1,628709,29486808,1.0,4.0,1.0,-1.6001,-161.631,-29.02,-15.0786,574136,-1,1,1
545,41032323,574136,1,570329,15685954,1.0,4.0,3.0,-1.6001,-161.631,-25.8146,-110.478,574136,-1,1,1
546,41051101,574136,1,603163,9511979,1.0,4.0,2.0,-1.6001,-161.631,-25.0827,91.3115,574136,-1,1,1
547,41079329,574136,0,573645,19699227,1.0,,,,,,,574136,-1,1,1
548,41100002,574136,0,566134,26293939,1.0,,,,,,,574136,-1,1,1
549,41143980,574136,1,476610,19886300,1.0,4.0,1.0,-1.6001,-161.631,-36.2566,-12.5319,574136,-1,1,1
550,41175137,574136,0,518097,12012055,1.0,,,,,,,574136,-1,1,1
551,41208948,574136,0,520357,10892451,1.0,,,,,,,574136,-1,1,1
552,41208949,574136,2,593195,10892451,1050.0,,,,,,,574136,-1,1,2
553,41240416,574136,0,556169,7327596,1.0,,,,,,,574136,-1,1,1
554,41467223,574136,1,541023,12409935,1.0,4.0,4.0,-1.6001,-161.631,0.443722,-167.372,574136,-1,1,1
555,41758515,574136,1,586552,26965483,1.0,4.0,0.0,-1.6001,-161.631,31.5008,-43.2981,574136,-1,1,1
556,41884273,574136,0,657049,30538821,1.0,,,,,,,574136,-1,1,1
557,41931783,574136,0,582491,21211235,1.0,,,,,,,574136,-1,1,1
558,41946934,574136,1,537891,1245918,1.0,4.0,1.0,-1.6001,-161.631,-32.3289,-9.94156,574136,-1,1,1
559,42018944,574136,1,524131,7178784,1.0,4.0,4.0,-1.6001,-161.631,6.34948,-161.285,574136,-1,1,1
560,42077017,574136,0,474261,11332453,1.0,,,,,,,574136,-1,1,1
561,42118140,574136,0,526810,6517455,1.0,,,,,,,574136,-1,1,1
562,42296378,574136,1,477732,30958968,1.0,4.0,2.0,-1.6001,-161.631,-20.7252,90.2703,574136,-1,1,1
563,42358573,574136,0,467715,30772800,1.0,,,,,,,574136,-1,1,1
564,42501687,574136,1,590909,5237602,1.0,4.0,3.0,-1.6001,-161.631,-25.2259,-111.03,574136,-1,1,1
565,42705178,574136,1,548140,29813109,1.0,4.0,0.0,-1.6001,-161.631,31.8272,-40.1212,574136,-1,1,1
566,42721842,574136,1,543109,10213618,1.0,4.0,1.0,-1.6001,-161.631,-28.4119,-16.663,574136,-1,1,1
567,43035254,574136,1,516618,12024976,1.0,4.0,0.0,-1.6001,-161.631,33.8541,-40.4319,574136,-1,1,1
568,43074458,574136,1,498511,31289459,1.0,4.0,0.0,-1.6001,-161.631,30.6411,-40.3463,574136,-1,1,1
569,43081725,574136,1,521643,15155718,1.0,4.0,3.0,-1.6001,-161.631,-25.6379,-111.546,574136,-1,1,1
570,43251738,574136,1,571086,9679874,1.0,4.0,4.0,-1.6001,-161.631,2.41363,-163.406,574136,-1,1,1
571,43279530,574136,0,476879,20655328,1.0,,,,,,,574136,-1,1,1
572,43384256,574136,0,459040,12974449,1.0,,,,,,,574136,-1,1,1
573,43384257,574136,2,593195,12974449,697.0,,,,,,,574136,-1,1,2
574,43397974,574136,1,551255,21982616,1.0,4.0,4.0,-1.6001,-161.631,-1.16512,-166.838,574136,-1,1,1
575,43531170,574136,1,488496,23527342,1.0,4.0,3.0,-1.6001,-161.631,-25.3236,-111.304,574136,-1,1,1
576,43546461,574136,0,612553,823819,1.0,,,,,,,574136,-1,1,1
577,43626213,574136,1,570756,28636846,1.0,4.0,4.0,-1.6001,-161.631,1.83757,-159.484,574136,-1,1,1
578,44160556,574136,0,594011,19447699,1.0,,,,,,,574136,-1,1,1
579,44169381,574136,1,522072,30216252,1.0,4.0,1.0,-1.6001,-161.631,-32.5355,-13.9536,574136,-1,1,1
580,44301952,574136,1,638244,6070631,1.0,4.0,1.0,-1.6001,-161.631,-27.7332,-13.0397,574136,-1,1,1
581,44403465,574136,0,631474,25524963,1.0,,,,,,,574136,-1,1,1
582,44430384,574136,1,461995,27339893,1.0,4.0,1.0,-1.6001,-161.631,-33.0488,-13.8119,574136,-1,1,1
583,44585332,574136,0,507947,7197696,1.0,,,,,,,574136,-1,1,1
584,44785182,574136,0,653737,9448836,1.0,,,,,,,574136,-1,1,1
585,44947930,574136,1,554414,23039457,1.0,4.0,1.0,-1.6001,-161.631,-30.7954,-9.24911,574136,-1,1,1
586,44947931,574136,2,593195,23039457,89.0,,,,,,,574136,-1,1,2
587,44950213,574136,1,542019,7433660,1.0,4.0,3.0,-1.6001,-161.631,-24.7953,-110.718,574136,-1,1,1
588,44970732,574136,0,604064,27220677,1.0,,,,,,,574136,-1,1,1
589,44982160,574136,0,576457,6673804,1.0,,,,,,,574136,-1,1,1
590,45043359,574136,0,531540,29656105,1.0,,,,,,,574136,-1,1,1
591,45070865,574136,0,522872,6981319,1.0,,,,,,,574136,-1,1,1
592,45135211,574136,1,617077,23447483,1.0,4.0,4.0,-1.6001,-161.631,7.47498,-165.995,574136,-1,1,1
593,45300662,574136,1,609597,3588867,1.0,4.0,0.0,-1.6001,-161.631,31.1309,-37.5077,574136,-1,1,1
594,45466615,574136,1,629160,3237640,1.0,4.0,2.0,-1.6001,-161.631,-23.2935,92.3736,574136,-1,1,1
595,45472350,574136,1,616329,7866056,1.0,4.0,2.0,-1.6001,-161.631,-22.7672,88.2508,574136,-1,1,1
596,45526954,574136,0,651739,19268662,1.0,,,,,,,574136,-1,1,1
597,45676066,574136,0,579160,875913,1.0,,,,,,,574136,-1,1,1
598,45806245,574136,1,486094,15162162,1.0,4.0,0.0,-1.6001,-161.631,35.6192,-36.8379,574136,-1,1,1
599,45950927,574136,1,578087,30107533,1.0,4.0,4.0,-1.6001,-161.631,3.5963,-161.225,574136,-1,1,1
600,46144397,574136,1,640975,30770998,1.0,4.0,3.0,-1.6001,-161.631,-25.2165,-111.209,574136,-1,1,1
601,46175473,574136,0,572358,10820549,1.0,,,,,,,574136,-1,1,1
602,46189840,574136,1,482946,7171722,1.0,4.0,4.0,-1.6001,-161.631,3.62137,-164.174,574136,-1,1,1
603,46224411,574136,0,547311,28094047,1.0,,,,,,,574136,-1,1,1
604,46344164,574136,0,604590,3288946,1.0,,,,,,,574136,-1,1,1
605,46356374,574136,0,580269,28946443,1.0,,,,,,,574136,-1,1,1
606,46367929,574136,1,459228,11771137,1.0,4.0,4.0,-1.6001,-161.631,4.05586,-163.992,574136,-1,1,1
607,46383189,574136,0,623369,8130487,1.0,,,,,,,574136,-1,1,1
608,46407419,574136,1,647855,30092056,1.0,4.0,4.0,-1.6001,-161.631,3.58441,-167.937,574136,-1,1,1
609,46443645,574136,0,485942,13049567,1.0,,,,,,,574136,-1,1,1
610,46846611,574136,0,612226,3283978,1.0,,,,,,,574136,-1,1,1
611,46959557,574136,0,591496,29818834,1.0,,,,,,,574136,-1,1,1
612,47116882,574136,0,479895,20319977,1.0,,,,,,,574136,-1,1,1
613,47214921,574136,1,645478,11868481,1.0,4.0,4.0,-1.6001,-161.631,-2.79204,-165.873,574136,-1,1,1
614,47220478,574136,1,532721,6309026,1.0,4.0,5.0,-1.6001,-161.631,21.9698,158.393,574136,-1,1,1
615,47258914,574136,1,473318,17310753,1.0,4.0,1.0,-1.6001,-161.631,-28.8728,-12.85,574136,-1,1,1
616,47316471,574136,1,492449,17551139,1.0,4.0,1.0,-1.6001,-161.631,-27.9013,-10.0859,574136,-1,1,1
617,47322869,574136,1,542002,28607691,1.0,4.0,4.0,-1.6001,-161.631,-3.39227,-159.869,574136,-1,1,1
618,47326750,574136,3,563055,9775132,476.0,,,,,,,574136,-1,1,2
619,47326751,574136,1,591194,9775132,1.0,4.0,4.0,-1.6001,-161.631,-3.82612,-162.765,574136,-1,1,1
620,47328435,574136,1,591194,30684485,1.0,4.0,4.0,-1.6001,-161.631,-3.82612,-162.765,574136,-1,1,1
621,47329689,574136,1,566490,2392046,1.0,4.0,2.0,-1.6001,-161.631,-24.0325,94.2031,574136,-1,1,1
622,47356895,574136,1,459694,18797421,1.0,4.0,2.0,-1.6001,-161.631,-24.6236,90.7731,574136,-1,1,1
623,47360055,574136,1,574419,21445212,1.0,4.0,5.0,-1.6001,-161.631,24.1854,156.706,574136,-1,1,1
624,47450603,574136,1,497376,29867293,1.0,4.0,4.0,-1.6001,-161.631,4.06588,-168.195,574136,-1,1,1
625,47506946,574136,0,600523,19102004,1.0,,,,,,,574136,-1,1,1
626,47711404,574136,1,637216,11760039,1.0,4.0,4.0,-1.6001,-161.631,0.928588,-166.395,574136,-1,1,1
627,47755290,574136,1,500256,29312656,1.0,4.0,3.0,-1.6001,-161.631,-25.4218,-111.274,574136,-1,1,1
628,47950131,574136,0,635627,18858748,1.0,,,,,,,574136,-1,1,1
629,47994432,574136,1,574574,24296770,1.0,4.0,3.0,-1.6001,-161.631,-24.4732,-110.188,574136,-1,1,1
630,47994883,574136,1,478335,28180710,1.0,4.0,5.0,-1.6001,-161.631,25.1975,154.905,574136,-1,1,1
631,48053811,574136,1,533781,12192564,1.0,4.0,3.0,-1.6001,-161.631,-25.0938,-110.706,574136,-1,1,1
632,48222449,574136,0,532748,19355402,1.0,,,,,,,574136,-1,1,1
633,48460504,574136,0,559344,19811566,1.0,,,,,,,574136,-1,1,1
634,48501803,574136,1,459657,12183282,1.0,4.0,0.0,-1.6001,-161.631,38.5122,-46.1699,574136,-1,1,1
635,48703367,574136,1,591874,12816011,1.0,4.0,2.0,-1.6001,-161.631,-22.4297,91.91,574136,-1,1,1
636,48876462,574136,1,561838,15016859,1.0,4.0,1.0,-1.6001,-161.631,-29.3606,-10.7683,574136,-1,1,1
637,48996217,574136,1,530378,17799522,1.0,4.0,5.0,-1.6001,-161.631,24.4945,151.469,574136,-1,1,1
638,49157191,574136,1,562626,6504204,1.0,4.0,3.0,-1.6001,-161.631,-24.4908,-111.589,574136,-1,1,1
639,49219106,574136,0,496911,11784626,1.0,,,,,,,574136,-1,1,1
640,49275611,574136,1,591140,22822820,1.0,4.0,1.0,-1.6001,-161.631,-28.0355,-14.5325,574136,-1,1,1
641,49363542,574136,1,577446,23004015,1.0,4.0,3.0,-1.6001,-161.631,-24.7483,-110.964,574136,-1,1,1
642,49457728,574136,0,515187,29057412,1.0,,,,,,,574136,-1,1,1
643,49544859,574136,0,572545,17458929,1.0,,,,,,,574136,-1,1,1
644,49561649,574136,0,535800,19530032,1.0,,,,,,,574136,-1,1,1
645,49669801,574136,1,569057,28211543,1.0,4.0,0.0,-1.6001,-161.631,38.4824,-43.8128,574136,-1,1,1
646,49753654,574136,1,476844,5482829,1.0,4.0,2.0,-1.6001,-161.631,-20.3793,96.4531,574136,-1,1,1
647,49833535,574136,0,572797,2894099,1.0,,,,,,,574136,-1,1,1
648,49877114,574136,0,594834,19064688,1.0,,,,,,,574136,-1,1,1
649,49973599,574136,0,591815,25319905,1.0,,,,,,,574136,-1,1,1
650,50042764,574136,0,467865,10521234,1.0,,,,,,,574136,-1,1,1
651,50068688,574136,0,569693,14536661,1.0,,,,,,,574136,-1,1,1
652,50071445,574136,1,509253,22817193,1.0,4.0,3.0,-1.6001,-161.631,-25.3885,-111.224,574136,-1,1,1
653,50155814,574136,1,552765,6742286,1.0,4.0,3.0,-1.6001,-161.631,-24.8,-111.063,574136,-1,1,1
654,50155815,574136,2,657187,6742286,546.0,,,,,,,574136,-1,1,2
655,50276755,574136,1,553913,23337750,1.0,4.0,2.0,-1.6001,-161.631,-21.3954,90.05,574136,-1,1,1
656,50312097,574136,1,619166,17947515,1.0,4.0,2.0,-1.6001,-161.631,-19.3407,88.0202,574136,-1,1,1
657,50325673,574136,0,625596,28529283,1.0,,,,,,,574136,-1,1,1
658,50357109,574136,1,620375,13742325,1.0,4.0,2.0,-1.6001,-161.631,-24.733,86.7134,574136,-1,1,1
659,50357110,574136,2,516389,13742325,893.0,,,,,,,574136,-1,1,2
660,50483247,574136,1,578624,19039355,1.0,4.0,4.0,-1.6001,-161.631,4.23879,-163.533,574136,-1,1,1
661,50508185,574136,0,570037,18585396,1.0,,,,,,,574136,-1,1,1
662,50556750,574136,1,466442,723207,1.0,4.0,2.0,-1.6001,-161.631,-20.428,89.5823,574136,-1,1,1
663,50617196,574136,1,510686,15140192,1.0,4.0,0.0,-1.6001,-161.631,31.5119,-46.6316,574136,-1,1,1
664,50771594,574136,0,593477,3743568,1.0,,,,,,,574136,-1,1,1
665,50854021,574136,0,461562,19625373,1.0,,,,,,,574136,-1,1,1
666,50861315,574136,0,458115,5667866,1.0,,,,,,,574136,-1,1,1
667,51086744,574136,1,587568,12356641,1.0,4.0,0.0,-1.6001,-161.631,29.937,-45.272,574136,-1,1,1
668,51093513,574136,1,466034,9879326,1.0,4.0,0.0,-1.6001,-161.631,39.2588,-30.9647,574136,-1,1,1
669,51157293,574136,1,612385,30777789,1.0,4.0,3.0,-1.6001,-161.631,-24.4183,-110.795,574136,-1,1,1
670,51157294,574136,2,593195,30777789,1985.0,,,,,,,574136,-1,1,2
671,51336083,574136,1,636020,16187064,1.0,4.0,4.0,-1.6001,-161.631,-3.61462,-165.732,574136,-1,1,1
672,51378893,574136,0,614209,16269603,1.0,,,,,,,574136,-1,1,1
673,51408137,574136,1,623295,1657803,1.0,4.0,3.0,-1.6001,-161.631,-25.4639,-111.249,574136,-1,1,1
674,51418429,574136,1,560373,16593949,1.0,4.0,4.0,-1.6001,-161.631,-1.39904,-161.648,574136,-1,1,1
675,51444462,574136,0,488739,16762577,1.0,,,,,,,574136,-1,1,1
676,51668144,574136,0,592695,28450823,1.0,,,,,,,574136,-1,1,1
677,51782831,574136,1,584365,4359530,1.0,4.0,4.0,-1.6001,-161.631,0.940612,-162.153,574136,-1,1,1
678,51802064,574136,1,472076,11600290,1.0,4.0,3.0,-1.6001,-161.631,-26.3347,-111.657,574136,-1,1,1
679,51879144,574136,1,625724,4692135,1.0,4.0,1.0,-1.6001,-161.631,-30.7197,-9.79217,574136,-1,1,1
680,52193378,574136,1,468601,19190408,1.0,4.0,2.0,-1.6001,-161.631,-21.9839,90.4629,574136,-1,1,1
681,52198815,574136,1,530217,27180907,1.0,4.0,2.0,-1.6001,-161.631,-24.9333,87.7486,574136,-1,1,1
682,52290500,574136,1,512510,19715214,1.0,4.0,1.0,-1.6001,-161.631,-24.517,-14.5191,574136,-1,1,1
683,52290501,574136,2,516389,19715214,961.0,,,,,,,574136,-1,1,2
684,52483239,574136,1,625193,25666574,1.0,4.0,3.0,-1.6001,-161.631,-24.3732,-111.425,574136,-1,1,1
685,52491272,574136,1,472914,19534825,1.0,4.0,4.0,-1.6001,-161.631,2.20567,-162.116,574136,-1,1,1
686,52529042,574136,0,507458,29812123,1.0,,,,,,,574136,-1,1,1
687,52570265,574136,1,481801,8577058,1.0,4.0,3.0,-1.6001,-161.631,-24.9314,-110.724,574136,-1,1,1
688,52622374,574136,1,623468,22839875,1.0,4.0,4.0,-1.6001,-161.631,2.01466,-163.39,574136,-1,1,1
689,52622375,574136,2,657187,22839875,82.0,,,,,,,574136,-1,1,2
690,52679411,574136,1,635572,18500561,1.0,4.0,5.0,-1.6001,-161.631,23.4735,158.792,574136,-1,1,1
691,52727968,574136,1,535094,8908253,1.0,4.0,4.0,-1.6001,-161.631,0.183913,-171.217,574136,-1,1,1
692,52741282,574136,0,596434,27569723,1.0,,,,,,,574136,-1,1,1
693,52901441,574136,0,584871,24303622,1.0,,,,,,,574136,-1,1,1
694,52946867,574136,1,629498,12711612,1.0,4.0,0.0,-1.6001,-161.631,28.4788,-44.6349,574136,-1,1,1
695,53102157,574136,0,526566,18667839,1.0,,,,,,,574136,-1,1,1
696,53199948,574136,1,624245,734457,1.0,4.0,0.0,-1.6001,-161.631,35.324,-42.1015,574136,-1,1,1
697,53211547,574136,0,609556,26198754,1.0,,,,,,,574136,-1,1,1
698,53248428,574136,1,617319,28363591,1.0,4.0,3.0,-1.6001,-161.631,-24.5274,-111.013,574136,-1,1,1
699,53259820,574136,1,655973,26400974,1.0,4.0,5.0,-1.6001,-161.631,17.3259,155.267,574136,-1,1,1
700,53587257,574136,1,535610,10406204,1.0,4.0,1.0,-1.6001,-161.631,-24.2166,-11.5731,574136,-1,1,1
701,53647467,574136,1,529860,15190562,1.0,4.0,3.0,-1.6001,-161.631,-24.6403,-110.442,574136,-1,1,1
702,53670506,574136,1,602909,9181817,1.0,4.0,1.0,-1.6001,-161.631,-30.8485,-12.0669,574136,-1,1,1
703,53801950,574136,1,580418,24723382,1.0,4.0,2.0,-1.6001,-161.631,-21.1255,90.1128,574136,-1,1,1
704,54205426,574136,0,581307,31056607,1.0,,,,,,,574136,-1,1,1
705,54456481,574136,1,540014,4253055,1.0,4.0,5.0,-1.6001,-161.631,19.2527,158.924,574136,-1,1,1
706,54518459,574136,0,625626,19911039,1.0,,,,,,,574136,-1,1,1
707,54644769,574136,1,602560,18319095,1.0,4.0,4.0,-1.6001,-161.631,6.45422,-168.124,574136,-1,1,1
708,54848328,574136,1,597343,8958053,1.0,4.0,5.0,-1.6001,-161.631,19.398,152.369,574136,-1,1,1
709,54851485,574136,0,479209,9281537,1.0,,,,,,,574136,-1,1,1
710,55152189,574136,1,653195,14607558,1.0,4.0,5.0,-1.6001,-161.631,20.7066,153.87,574136,-1,1,1
711,55386995,574136,1,607194,16623947,1.0,4.0,1.0,-1.6001,-161.631,-26.6511,-14.5483,574136,-1,1,1
712,55644112,574136,1,597103,25931122,1.0,4.0,4.0,-1.6001,-161.631,1.58896,-171.112,574136,-1,1,1
713,55660741,574136,1,514263,28857619,1.0,4.0,0.0,-1.6001,-161.631,39.4111,-35.9909,574136,-1,1,1
714,55847351,574136,0,472171,16972045,1.0,,,,,,,574136,-1,1,1
715,55870565,574136,1,572824,5625609,1.0,4.0,4.0,-1.6001,-161.631,2.09138,-166.178,574136,-1,1,1
716,55910277,574136,1,584527,26974248,1.0,4.0,1.0,-1.6001,-161.631,-32.7659,-11.5095,574136,-1,1,1
717,55930975,574136,1,655089,6861653,1.0,4.0,5.0,-1.6001,-161.631,19.9771,156.623,574136,-1,1,1
718,56043920,574136,1,591356,20392497,1.0,4.0,5.0,-1.6001,-161.631,18.4535,159.196,574136,-1,1,1
719,56071608,574136,1,625289,3738309,1.0,4.0,5.0,-1.6001,-161.631,19.8722,158.11,574136,-1,1,1
720,56098744,574136,1,522562,18561436,1.0,4.0,2.0,-1.6001,-161.631,-23.5482,90.9726,574136,-1,1,1
721,56145080,574136,0,637970,7965954,1.0,,,,,,,574136,-1,1,1
722,56152063,574136,1,593442,12876849,1.0,4.0,2.0,-1.6001,-161.631,-21.8275,90.149,574136,-1,1,1
723,56183796,574136,0,594945,8680355,1.0,,,,,,,574136,-1,1,1
724,56230949,574136,1,603412,25594970,1.0,4.0,0.0,-1.6001,-161.631,32.0131,-44.8115,574136,-1,1,1
725,56355456,574136,1,524670,11151337,1.0,4.0,2.0,-1.6001,-161.631,-19.9216,91.642,574136,-1,1,1
726,56468912,574136,0,622971,3456015,1.0,,,,,,,574136,-1,1,1
727,56557517,574136,1,463063,10033008,1.0,4.0,1.0,-1.6001,-161.631,-31.4845,-13.2927,574136,-1,1,1
728,56609880,574136,1,548834,20151712,1.0,4.0,4.0,-1.6001,-161.631,3.90229,-169.467,574136,-1,1,1
729,56678248,574136,0,487733,19106142,1.0,,,,,,,574136,-1,1,1
730,56820174,574136,1,629672,21900265,1.0,4.0,5.0,-1.6001,-161.631,20.9879,154.689,574136,-1,1,1
731,56876706,574136,0,557933,22474196,1.0,,,,,,,574136,-1,1,1
732,56878383,574136,0,635352,29671227,1.0,,,,,,,574136,-1,1,1
733,57031179,574136,0,612696,27164404,1.0,,,,,,,574136,-1,1,1
734,57207977,574136,1,645488,3482699,1.0,4.0,0.0,-1.6001,-161.631,28.1022,-37.4021,574136,-1,1,1
735,57233132,574136,3,563741,26012650,1.0,,,,,,,574136,-1,1,2
736,57233133,574136,1,491521,26012650,1.0,4.0,0.0,-1.6001,-161.631,37.625,-37.7946,574136,-1,1,1
737,57315480,574136,1,502025,5536832,1.0,4.0,4.0,-1.6001,-161.631,6.12781,-168.635,574136,-1,1,1
738,57336824,574136,1,597762,3633873,1.0,4.0,3.0,-1.6001,-161.631,-24.9815,-110.082,574136,-1,1,1
739,57352148,574136,1,504049,29470599,1.0,4.0,0.0,-1.6001,-161.631,30.8302,-35.3972,574136,-1,1,1
740,57369095,574136,1,547776,4181773,1.0,4.0,5.0,-1.6001,-161.631,15.9907,151.54,574136,-1,1,1
741,57406022,574136,1,576959,22556378,1.0,4.0,2.0,-1.6001,-161.631,-19.366,89.3416,574136,-1,1,1
742,57422137,574136,0,576357,21024405,1.0,,,,,,,574136,-1,1,1
743,57544745,574136,0,495456,12963282,1.0,,,,,,,574136,-1,1,1
744,57544746,574136,2,593195,12963282,647.0,,,,,,,574136,-1,1,2
745,58083404,574136,1,639091,14726173,1.0,4.0,2.0,-1.6001,-161.631,-24.0931,90.1801,574136,-1,1,1
746,58091182,574136,0,588449,29748007,1.0,,,,,,,574136,-1,1,1
747,58230403,574136,0,471254,15739964,1.0,,,,,,,574136,-1,1,1
748,58393072,574136,1,479705,24982845,1.0,4.0,1.0,-1.6001,-161.631,-29.9563,-14.7437,574136,-1,1,1
749,58720406,574136,1,635758,29898019,1.0,4.0,2.0,-1.6001,-161.631,-18.9979,90.3939,574136,-1,1,1
750,58803336,574136,1,528499,12650121,1.0,4.0,5.0,-1.6001,-161.631,19.146,158.565,574136,-1,1,1
751,58824244,574136,1,559756,1837105,1.0,4.0,2.0,-1.6001,-161.631,-23.5162,92.5953,574136,-1,1,1
752,58824245,574136,2,593195,1837105,15.0,,,,,,,574136,-1,1,2
753,58932175,574136,0,462379,29771200,1.0,,,,,,,574136,-1,1,1
754,59312031,574136,0,629537,7096075,1.0,,,,,,,574136,-1,1,1
755,59771121,574136,0,489145,1401844,1.0,,,,,,,574136,-1,1,1
756,59900064,574136,0,471013,21774280,1.0,,,,,,,574136,-1,1,1
757,60168791,574136,0,483335,14474931,1.0,,,,,,,574136,-1,1,1
758,60169938,574136,0,556764,23414453,1.0,,,,,,,574136,-1,1,1
759,60197304,574136,1,540635,18091233,1.0,4.0,1.0,-1.6001,-161.631,-33.6065,-15.1221,574136,-1,1,1
760,60300278,574136,0,522838,14639256,1.0,,,,,,,574136,-1,1,1
761,60329048,574136,0,551565,1163211,1.0,,,,,,,574136,-1,1,1
762,60561984,574136,0,556036,24286010,1.0,,,,,,,574136,-1,1,1
763,60625187,574136,0,620858,9444135,1.0,,,,,,,574136,-1,1,1
764,60916311,574136,1,618615,9535956,1.0,4.0,1.0,-1.6001,-161.631,-24.3182,-15.2991,574136,-1,1,1
765,60944340,574136,1,555681,11244311,1.0,4.0,0.0,-1.6001,-161.631,34.0516,-43.1108,574136,-1,1,1
766,60965266,574136,1,461063,24550095,1.0,4.0,4.0,-1.6001,-161.631,2.04813,-162.423,574136,-1,1,1
767,60982147,574136,0,639124,28871887,1.0,,,,,,,574136,-1,1,1
768,61254029,574136,1,504072,25256192,1.0,4.0,4.0,-1.6001,-161.631,-3.51924,-161.675,574136,-1,1,1
769,61307112,574136,1,602415,26548616,1.0,4.0,4.0,-1.6001,-161.631,-3.52558,-168.355,574136,-1,1,1
770,61390225,574136,1,521580,10213716,1.0,4.0,4.0,-1.6001,-161.631,1.32597,-171.307,574136,-1,1,1
771,61398678,574136,1,521580,19640545,1.0,4.0,4.0,-1.6001,-161.631,1.32597,-171.307,574136,-1,1,1
772,61443389,574136,1,528086,9212414,1.0,4.0,0.0,-1.6001,-161.631,37.1287,-38.3546,574136,-1,1,1
773,61487074,574136,0,622140,18407358,1.0,,,,,,,574136,-1,1,1
774,61492977,574136,1,657380,26010740,1.0,4.0,2.0,-1.6001,-161.631,-22.2141,90.5334,574136,-1,1,1
775,61897479,574136,1,537186,25604152,1.0,4.0,5.0,-1.6001,-161.631,23.2655,155.409,574136,-1,1,1
776,61961560,574136,1,512850,16201288,1.0,4.0,4.0,-1.6001,-161.631,3.8503,-167.851,574136,-1,1,1
777,62058618,574136,0,615202,11500858,1.0,,,,,,,574136,-1,1,1
778,62064968,574136,1,549451,2161803,1.0,4.0,0.0,-1.6001,-161.631,38.9222,-46.5878,574136,-1,1,1
779,62078205,574136,1,577525,625247,1.0,4.0,4.0,-1.6001,-161.631,3.04609,-165.236,574136,-1,1,1
780,62101725,574136,0,517582,10815647,1.0,,,,,,,574136,-1,1,1
781,62237469,574136,1,484077,11414943,1.0,4.0,5.0,-1.6001,-161.631,25.6686,155.128,574136,-1,1,1
782,62266969,574136,1,619837,26269418,1.0,4.0,4.0,-1.6001,-161.631,-5.05885,-165.276,574136,-1,1,1
783,62341154,574136,0,566685,12909610,1.0,,,,,,,574136,-1,1,1
784,62429406,574136,1,537473,14906178,1.0,4.0,3.0,-1.6001,-161.631,-25.4043,-111.115,574136,-1,1,1
785,62472554,574136,1,629475,15110216,1.0,4.0,2.0,-1.6001,-161.631,-23.1065,90.3161,574136,-1,1,1
786,62937272,574136,1,615735,11320958,1.0,4.0,1.0,-1.6001,-161.631,-31.1522,-9.2548,574136,-1,1,1
787,62976145,574136,1,607676,20921049,1.0,4.0,0.0,-1.6001,-161.631,31.716,-41.2423,574136,-1,1,1
788,62977057,574136,1,554701,2376481,1.0,4.0,5.0,-1.6001,-161.631,19.2673,153.671,574136,-1,1,1
789,63020939,574136,1,650159,24567299,1.0,4.0,1.0,-1.6001,-161.631,-28.0553,-13.527,574136,-1,1,1
790,63197207,574136,3,586881,20320335,14.0,,,,,,,574136,-1,1,2
791,63197208,574136,0,537262,20320335,1.0,,,,,,,574136,-1,1,1
792,63274201,574136,0,558619,19022702,1.0,,,,,,,574136,-1,1,1
793,63562168,574136,0,574646,10826403,1.0,,,,,,,574136,-1,1,1
794,63639454,574136,0,588524,1413643,1.0,,,,,,,574136,-1,1,1
795,63651714,574136,1,641121,10738843,1.0,4.0,3.0,-1.6001,-161.631,-24.6496,-111.425,574136,-1,1,1
796,63836643,574136,1,514112,31298246,1.0,4.0,3.0,-1.6001,-161.631,-25.4363,-111.248,574136,-1,1,1
797,64029359,574136,0,491035,5530163,1.0,,,,,,,574136,-1,1,1
798,64112387,574136,1,474485,29315144,1.0,4.0,1.0,-1.6001,-161.631,-26.1146,-14.8801,574136,-1,1,1
799,64122291,574136,1,510218,5900662,1.0,4.0,1.0,-1.6001,-161.631,-29.6199,-12.0162,574136,-1,1,1
800,64199241,574136,1,489929,10056623,1.0,4.0,0.0,-1.6001,-161.631,34.7642,-37.8914,574136,-1,1,1
801,64245624,574136,1,579429,22238401,1.0,4.0,2.0,-1.6001,-161.631,-20.7473,89.9905,574136,-1,1,1
802,64273440,574136,0,490854,17204944,1.0,,,,,,,574136,-1,1,1
803,64380309,574136,0,527322,26048663,1.0,,,,,,,574136,-1,1,1
804,64420163,574136,1,457483,29154977,1.0,4.0,4.0,-1.6001,-161.631,2.67203,-161.605,574136,-1,1,1
805,64566851,574136,0,482898,17892384,1.0,,,,,,,574136,-1,1,1
806,64638945,574136,1,533295,17108452,1.0,4.0,4.0,-1.6001,-161.631,0.804425,-163.0,574136,-1,1,1
807,64789618,574136,0,618014,23169334,1.0,,,,,,,574136,-1,1,1
808,65023078,574136,1,563016,23341013,1.0,4.0,3.0,-1.6001,-161.631,-24.8718,-110.716,574136,-1,1,1
