,Unnamed: 0.1_x,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,parent,depth,Source_NodeType,Target_NodeType,Unnamed: 0.1_y,similar_template_node,similarity
459,459,34021596,574136,0,628664,889778,1.0,,,,,,,574136,-1,1,1,,,0.0
460,460,34131118,574136,1,561343,19018814,1.0,4.0,5.0,-1.6001,-161.631,22.1271,157.407,574136,-1,1,1,,,0.0
461,461,34144446,574136,0,581273,15686347,1.0,,,,,,,574136,-1,1,1,,,0.0
462,462,34144447,574136,2,593195,15686347,2059.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
463,463,34163416,574136,0,595763,10628444,1.0,,,,,,,574136,-1,1,1,,,0.0
464,464,34254645,574136,1,559682,6312985,1.0,4.0,2.0,-1.6001,-161.631,-24.4608,94.719,574136,-1,1,1,,,0.0
465,465,34393441,574136,1,512440,10629938,1.0,4.0,2.0,-1.6001,-161.631,-22.2288,90.2955,574136,-1,1,1,,,0.0
466,466,34427741,574136,0,648724,7786555,1.0,,,,,,,574136,-1,1,1,,,0.0
467,467,34463866,574136,0,543965,25190401,1.0,,,,,,,574136,-1,1,1,,,0.0
468,468,34503959,574136,0,569141,2952322,1.0,,,,,,,574136,-1,1,1,,,0.0
469,469,34625130,574136,1,599310,30421454,1.0,4.0,0.0,-1.6001,-161.631,29.9264,-43.6398,574136,-1,1,1,,,0.0
470,470,34646837,574136,1,565622,454332,1.0,4.0,4.0,-1.6001,-161.631,-0.304825,-161.646,574136,-1,1,1,,,0.0
471,471,34697700,574136,1,479546,11031978,1.0,4.0,4.0,-1.6001,-161.631,5.08485,-158.074,574136,-1,1,1,,,0.0
472,472,34704110,574136,1,476356,18962996,1.0,4.0,1.0,-1.6001,-161.631,-29.3446,-12.7918,574136,-1,1,1,,,0.0
473,473,34751338,574136,1,647521,28426573,1.0,4.0,2.0,-1.6001,-161.631,-22.7978,89.2,574136,-1,1,1,,,0.0
474,474,34818940,574136,1,578798,13743779,1.0,4.0,2.0,-1.6001,-161.631,-23.0608,93.1101,574136,-1,1,1,,,0.0
475,475,34944147,574136,0,554159,27656194,1.0,,,,,,,574136,-1,1,1,,,0.0
476,476,35289907,574136,0,556526,16623816,1.0,,,,,,,574136,-1,1,1,,,0.0
477,477,35379149,574136,0,603336,7372822,1.0,,,,,,,574136,-1,1,1,,,0.0
478,478,35551545,574136,1,519366,13912593,1.0,4.0,0.0,-1.6001,-161.631,32.2825,-49.9971,574136,-1,1,1,,,0.0
479,479,35669383,574136,0,461045,29930454,1.0,,,,,,,574136,-1,1,1,,,0.0
480,480,35692537,574136,1,650555,6433224,1.0,4.0,4.0,-1.6001,-161.631,8.00869,-167.748,574136,-1,1,1,,,0.0
481,481,35750379,574136,1,498811,1770935,1.0,4.0,5.0,-1.6001,-161.631,23.1641,154.895,574136,-1,1,1,,,0.0
482,482,35905350,574136,0,641728,19789808,1.0,,,,,,,574136,-1,1,1,,,0.0
483,483,36007690,574136,0,627853,26965472,1.0,,,,,,,574136,-1,1,1,,,0.0
484,484,36309833,574136,1,630758,20838060,1.0,4.0,4.0,-1.6001,-161.631,1.21706,-155.599,574136,-1,1,1,,,0.0
485,485,36351615,574136,0,640981,11924168,1.0,,,,,,,574136,-1,1,1,,,0.0
486,486,36496112,574136,0,474987,28957808,1.0,,,,,,,574136,-1,1,1,,,0.0
487,487,36538765,574136,0,626131,11866350,1.0,,,,,,,574136,-1,1,1,,,0.0
488,488,36653715,574136,1,616828,15255404,1.0,4.0,5.0,-1.6001,-161.631,19.6805,154.38,574136,-1,1,1,,,0.0
489,489,36711871,574136,0,627820,30378286,1.0,,,,,,,574136,-1,1,1,,,0.0
490,490,36757123,574136,1,657354,19101632,1.0,4.0,0.0,-1.6001,-161.631,35.8365,-41.3746,574136,-1,1,1,,,0.0
491,491,36949958,574136,1,555665,4338736,1.0,4.0,0.0,-1.6001,-161.631,25.3542,-41.3426,574136,-1,1,1,,,0.0
492,492,37523673,574136,1,609229,13227142,1.0,4.0,5.0,-1.6001,-161.631,24.2291,158.541,574136,-1,1,1,,,0.0
493,493,37544043,574136,1,520376,15732398,1.0,4.0,4.0,-1.6001,-161.631,0.177721,-165.629,574136,-1,1,1,,,0.0
494,494,37560454,574136,1,471875,20532491,1.0,4.0,3.0,-1.6001,-161.631,-25.9779,-110.75,574136,-1,1,1,,,0.0
495,495,37584916,574136,1,566793,12372148,1.0,4.0,0.0,-1.6001,-161.631,33.9748,-43.042,574136,-1,1,1,,,0.0
496,496,37586925,574136,1,514818,18161948,1.0,4.0,0.0,-1.6001,-161.631,35.1921,-39.7256,574136,-1,1,1,,,0.0
497,497,37594366,574136,0,624985,23627546,1.0,,,,,,,574136,-1,1,1,,,0.0
498,498,37656326,574136,0,521154,29301885,1.0,,,,,,,574136,-1,1,1,,,0.0
499,499,37745643,574136,0,527185,30502279,1.0,,,,,,,574136,-1,1,1,,,0.0
500,500,37771300,574136,0,551139,25976179,1.0,,,,,,,574136,-1,1,1,5.0,27.0,45.13849984022225
501,501,37782171,574136,0,476377,4075962,1.0,,,,,,,574136,-1,1,1,,,0.0
502,502,37862174,574136,1,476505,229017,1.0,4.0,4.0,-1.6001,-161.631,-3.49717,-163.508,574136,-1,1,1,,,0.0
503,503,38012270,574136,0,471114,26527967,1.0,,,,,,,574136,-1,1,1,,,0.0
504,504,38060907,574136,0,502784,27756871,1.0,,,,,,,574136,-1,1,1,,,0.0
505,505,38090564,574136,1,638229,8401735,1.0,4.0,0.0,-1.6001,-161.631,32.2908,-42.7163,574136,-1,1,1,,,0.0
506,506,38097867,574136,1,616392,874238,1.0,4.0,0.0,-1.6001,-161.631,36.4426,-38.8746,574136,-1,1,1,,,0.0
507,507,38099913,574136,0,473808,12455674,1.0,,,,,,,574136,-1,1,1,,,0.0
508,508,38185230,574136,0,487146,6232701,1.0,,,,,,,574136,-1,1,1,,,0.0
509,509,38395416,574136,1,526096,25758011,1.0,4.0,4.0,-1.6001,-161.631,3.59566,-161.087,574136,-1,1,1,,,0.0
510,510,38470083,574136,0,522887,16678087,1.0,,,,,,,574136,-1,1,1,,,0.0
511,511,38564238,574136,1,647144,12308711,1.0,4.0,1.0,-1.6001,-161.631,-31.1377,-16.1787,574136,-1,1,1,,,0.0
512,512,38587484,574136,1,510560,208112,1.0,4.0,3.0,-1.6001,-161.631,-23.7642,-111.629,574136,-1,1,1,,,0.0
513,513,38716912,574136,0,600532,18174621,1.0,,,,,,,574136,-1,1,1,15.0,80.0,73.05922925356886
514,514,38877030,574136,0,473605,26287971,1.0,,,,,,,574136,-1,1,1,,,0.0
515,515,38940892,574136,1,615948,28611411,1.0,4.0,4.0,-1.6001,-161.631,-1.6245,-166.405,574136,-1,1,1,,,0.0
516,516,38947321,574136,1,584792,31366607,1.0,4.0,4.0,-1.6001,-161.631,-3.98167,-165.188,574136,-1,1,1,,,0.0
517,517,39053241,574136,1,625282,1441673,1.0,4.0,4.0,-1.6001,-161.631,3.77953,-167.75,574136,-1,1,1,,,0.0
518,518,39130816,574136,0,568139,20909131,1.0,,,,,,,574136,-1,1,1,,,0.0
519,519,39213139,574136,1,534411,18317656,1.0,4.0,0.0,-1.6001,-161.631,34.3134,-44.5348,574136,-1,1,1,,,0.0
520,520,39220602,574136,1,484298,27993645,1.0,4.0,5.0,-1.6001,-161.631,20.4871,157.701,574136,-1,1,1,,,0.0
521,521,39339644,574136,1,506226,24975373,1.0,4.0,4.0,-1.6001,-161.631,-4.54898,-163.263,574136,-1,1,1,,,0.0
522,522,39358062,574136,1,471200,24643414,1.0,4.0,0.0,-1.6001,-161.631,33.9022,-43.3802,574136,-1,1,1,,,0.0
523,523,39366321,574136,1,474888,22916302,1.0,4.0,4.0,-1.6001,-161.631,0.776185,-168.619,574136,-1,1,1,,,0.0
524,524,39514769,574136,1,482423,18320795,1.0,4.0,4.0,-1.6001,-161.631,-3.02922,-166.5,574136,-1,1,1,,,0.0
525,525,39528379,574136,3,644427,12215942,190.0,,,,,,,574136,-1,1,2,,,0.0
526,526,39528380,574136,1,606973,12215942,1.0,4.0,5.0,-1.6001,-161.631,24.1843,156.929,574136,-1,1,1,,,0.0
527,527,39631230,574136,1,644131,7726130,1.0,4.0,5.0,-1.6001,-161.631,23.8068,157.159,574136,-1,1,1,,,0.0
528,528,39683763,574136,0,581125,30597339,1.0,,,,,,,574136,-1,1,1,,,0.0
529,529,39964406,574136,1,626600,9438623,1.0,4.0,0.0,-1.6001,-161.631,36.5429,-43.237,574136,-1,1,1,,,0.0
530,530,40032056,574136,1,643395,28610426,1.0,4.0,4.0,-1.6001,-161.631,2.12309,-158.922,574136,-1,1,1,,,0.0
531,531,40069924,574136,0,517522,19802009,1.0,,,,,,,574136,-1,1,1,,,0.0
532,532,40138344,574136,1,652473,6348391,1.0,4.0,0.0,-1.6001,-161.631,31.7968,-36.5278,574136,-1,1,1,,,0.0
533,533,40323202,574136,0,592546,10075370,1.0,,,,,,,574136,-1,1,1,,,0.0
534,534,40440576,574136,1,523796,23847718,1.0,4.0,2.0,-1.6001,-161.631,-24.498,91.574,574136,-1,1,1,,,0.0
535,535,40638402,574136,0,546914,12557524,1.0,,,,,,,574136,-1,1,1,,,0.0
536,536,40641435,574136,3,578371,25868913,374.0,,,,,,,574136,-1,1,2,,,0.0
537,537,40641436,574136,1,640651,25868913,1.0,4.0,0.0,-1.6001,-161.631,33.8956,-36.7953,574136,-1,1,1,,,0.0
538,538,40712783,574136,1,589345,102830,1.0,4.0,4.0,-1.6001,-161.631,6.26082,-168.751,574136,-1,1,1,,,0.0
539,539,40728681,574136,0,520609,16416771,1.0,,,,,,,574136,-1,1,1,,,0.0
540,540,40869271,574136,0,502899,29991608,1.0,,,,,,,574136,-1,1,1,,,0.0
541,541,40901918,574136,0,585014,9549416,1.0,,,,,,,574136,-1,1,1,,,0.0
542,542,40972433,574136,0,525271,9940363,1.0,,,,,,,574136,-1,1,1,,,0.0
543,543,41000251,574136,1,643119,15384286,1.0,4.0,4.0,-1.6001,-161.631,-8.06352,-164.483,574136,-1,1,1,,,0.0
544,544,41026737,574136,1,628709,29486808,1.0,4.0,1.0,-1.6001,-161.631,-29.02,-15.0786,574136,-1,1,1,,,0.0
545,545,41032323,574136,1,570329,15685954,1.0,4.0,3.0,-1.6001,-161.631,-25.8146,-110.478,574136,-1,1,1,,,0.0
546,546,41051101,574136,1,603163,9511979,1.0,4.0,2.0,-1.6001,-161.631,-25.0827,91.3115,574136,-1,1,1,,,0.0
547,547,41079329,574136,0,573645,19699227,1.0,,,,,,,574136,-1,1,1,,,0.0
548,548,41100002,574136,0,566134,26293939,1.0,,,,,,,574136,-1,1,1,,,0.0
549,549,41143980,574136,1,476610,19886300,1.0,4.0,1.0,-1.6001,-161.631,-36.2566,-12.5319,574136,-1,1,1,,,0.0
550,550,41175137,574136,0,518097,12012055,1.0,,,,,,,574136,-1,1,1,,,0.0
551,551,41208948,574136,0,520357,10892451,1.0,,,,,,,574136,-1,1,1,,,0.0
552,552,41208949,574136,2,593195,10892451,1050.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
553,553,41240416,574136,0,556169,7327596,1.0,,,,,,,574136,-1,1,1,,,0.0
554,554,41467223,574136,1,541023,12409935,1.0,4.0,4.0,-1.6001,-161.631,0.443722,-167.372,574136,-1,1,1,,,0.0
555,555,41758515,574136,1,586552,26965483,1.0,4.0,0.0,-1.6001,-161.631,31.5008,-43.2981,574136,-1,1,1,,,0.0
556,556,41884273,574136,0,657049,30538821,1.0,,,,,,,574136,-1,1,1,,,0.0
557,557,41931783,574136,0,582491,21211235,1.0,,,,,,,574136,-1,1,1,,,0.0
558,558,41946934,574136,1,537891,1245918,1.0,4.0,1.0,-1.6001,-161.631,-32.3289,-9.94156,574136,-1,1,1,,,0.0
559,559,42018944,574136,1,524131,7178784,1.0,4.0,4.0,-1.6001,-161.631,6.34948,-161.285,574136,-1,1,1,,,0.0
560,560,42077017,574136,0,474261,11332453,1.0,,,,,,,574136,-1,1,1,,,0.0
561,561,42118140,574136,0,526810,6517455,1.0,,,,,,,574136,-1,1,1,,,0.0
562,562,42296378,574136,1,477732,30958968,1.0,4.0,2.0,-1.6001,-161.631,-20.7252,90.2703,574136,-1,1,1,,,0.0
563,563,42358573,574136,0,467715,30772800,1.0,,,,,,,574136,-1,1,1,,,0.0
564,564,42501687,574136,1,590909,5237602,1.0,4.0,3.0,-1.6001,-161.631,-25.2259,-111.03,574136,-1,1,1,,,0.0
565,565,42705178,574136,1,548140,29813109,1.0,4.0,0.0,-1.6001,-161.631,31.8272,-40.1212,574136,-1,1,1,,,0.0
566,566,42721842,574136,1,543109,10213618,1.0,4.0,1.0,-1.6001,-161.631,-28.4119,-16.663,574136,-1,1,1,,,0.0
567,567,43035254,574136,1,516618,12024976,1.0,4.0,0.0,-1.6001,-161.631,33.8541,-40.4319,574136,-1,1,1,,,0.0
568,568,43074458,574136,1,498511,31289459,1.0,4.0,0.0,-1.6001,-161.631,30.6411,-40.3463,574136,-1,1,1,,,0.0
569,569,43081725,574136,1,521643,15155718,1.0,4.0,3.0,-1.6001,-161.631,-25.6379,-111.546,574136,-1,1,1,,,0.0
570,570,43251738,574136,1,571086,9679874,1.0,4.0,4.0,-1.6001,-161.631,2.41363,-163.406,574136,-1,1,1,,,0.0
571,571,43279530,574136,0,476879,20655328,1.0,,,,,,,574136,-1,1,1,,,0.0
572,572,43384256,574136,0,459040,12974449,1.0,,,,,,,574136,-1,1,1,,,0.0
573,573,43384257,574136,2,593195,12974449,697.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
574,574,43397974,574136,1,551255,21982616,1.0,4.0,4.0,-1.6001,-161.631,-1.16512,-166.838,574136,-1,1,1,,,0.0
575,575,43531170,574136,1,488496,23527342,1.0,4.0,3.0,-1.6001,-161.631,-25.3236,-111.304,574136,-1,1,1,,,0.0
576,576,43546461,574136,0,612553,823819,1.0,,,,,,,574136,-1,1,1,,,0.0
577,577,43626213,574136,1,570756,28636846,1.0,4.0,4.0,-1.6001,-161.631,1.83757,-159.484,574136,-1,1,1,,,0.0
578,578,44160556,574136,0,594011,19447699,1.0,,,,,,,574136,-1,1,1,,,0.0
579,579,44169381,574136,1,522072,30216252,1.0,4.0,1.0,-1.6001,-161.631,-32.5355,-13.9536,574136,-1,1,1,,,0.0
580,580,44301952,574136,1,638244,6070631,1.0,4.0,1.0,-1.6001,-161.631,-27.7332,-13.0397,574136,-1,1,1,,,0.0
581,581,44403465,574136,0,631474,25524963,1.0,,,,,,,574136,-1,1,1,,,0.0
582,582,44430384,574136,1,461995,27339893,1.0,4.0,1.0,-1.6001,-161.631,-33.0488,-13.8119,574136,-1,1,1,,,0.0
583,583,44585332,574136,0,507947,7197696,1.0,,,,,,,574136,-1,1,1,,,0.0
584,584,44785182,574136,0,653737,9448836,1.0,,,,,,,574136,-1,1,1,,,0.0
585,585,44947930,574136,1,554414,23039457,1.0,4.0,1.0,-1.6001,-161.631,-30.7954,-9.24911,574136,-1,1,1,,,0.0
586,586,44947931,574136,2,593195,23039457,89.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
587,587,44950213,574136,1,542019,7433660,1.0,4.0,3.0,-1.6001,-161.631,-24.7953,-110.718,574136,-1,1,1,,,0.0
588,588,44970732,574136,0,604064,27220677,1.0,,,,,,,574136,-1,1,1,,,0.0
589,589,44982160,574136,0,576457,6673804,1.0,,,,,,,574136,-1,1,1,,,0.0
590,590,45043359,574136,0,531540,29656105,1.0,,,,,,,574136,-1,1,1,,,0.0
591,591,45070865,574136,0,522872,6981319,1.0,,,,,,,574136,-1,1,1,,,0.0
592,592,45135211,574136,1,617077,23447483,1.0,4.0,4.0,-1.6001,-161.631,7.47498,-165.995,574136,-1,1,1,,,0.0
593,593,45300662,574136,1,609597,3588867,1.0,4.0,0.0,-1.6001,-161.631,31.1309,-37.5077,574136,-1,1,1,,,0.0
594,594,45466615,574136,1,629160,3237640,1.0,4.0,2.0,-1.6001,-161.631,-23.2935,92.3736,574136,-1,1,1,,,0.0
595,595,45472350,574136,1,616329,7866056,1.0,4.0,2.0,-1.6001,-161.631,-22.7672,88.2508,574136,-1,1,1,,,0.0
596,596,45526954,574136,0,651739,19268662,1.0,,,,,,,574136,-1,1,1,,,0.0
597,597,45676066,574136,0,579160,875913,1.0,,,,,,,574136,-1,1,1,,,0.0
598,598,45806245,574136,1,486094,15162162,1.0,4.0,0.0,-1.6001,-161.631,35.6192,-36.8379,574136,-1,1,1,,,0.0
599,599,45950927,574136,1,578087,30107533,1.0,4.0,4.0,-1.6001,-161.631,3.5963,-161.225,574136,-1,1,1,,,0.0
600,600,46144397,574136,1,640975,30770998,1.0,4.0,3.0,-1.6001,-161.631,-25.2165,-111.209,574136,-1,1,1,,,0.0
601,601,46175473,574136,0,572358,10820549,1.0,,,,,,,574136,-1,1,1,,,0.0
602,602,46189840,574136,1,482946,7171722,1.0,4.0,4.0,-1.6001,-161.631,3.62137,-164.174,574136,-1,1,1,,,0.0
603,603,46224411,574136,0,547311,28094047,1.0,,,,,,,574136,-1,1,1,,,0.0
604,604,46344164,574136,0,604590,3288946,1.0,,,,,,,574136,-1,1,1,,,0.0
605,605,46356374,574136,0,580269,28946443,1.0,,,,,,,574136,-1,1,1,,,0.0
606,606,46367929,574136,1,459228,11771137,1.0,4.0,4.0,-1.6001,-161.631,4.05586,-163.992,574136,-1,1,1,,,0.0
607,607,46383189,574136,0,623369,8130487,1.0,,,,,,,574136,-1,1,1,,,0.0
608,608,46407419,574136,1,647855,30092056,1.0,4.0,4.0,-1.6001,-161.631,3.58441,-167.937,574136,-1,1,1,,,0.0
609,609,46443645,574136,0,485942,13049567,1.0,,,,,,,574136,-1,1,1,,,0.0
610,610,46846611,574136,0,612226,3283978,1.0,,,,,,,574136,-1,1,1,,,0.0
611,611,46959557,574136,0,591496,29818834,1.0,,,,,,,574136,-1,1,1,0.0,0.0,53.34920721244727
612,612,47116882,574136,0,479895,20319977,1.0,,,,,,,574136,-1,1,1,,,0.0
613,613,47214921,574136,1,645478,11868481,1.0,4.0,4.0,-1.6001,-161.631,-2.79204,-165.873,574136,-1,1,1,,,0.0
614,614,47220478,574136,1,532721,6309026,1.0,4.0,5.0,-1.6001,-161.631,21.9698,158.393,574136,-1,1,1,,,0.0
615,615,47258914,574136,1,473318,17310753,1.0,4.0,1.0,-1.6001,-161.631,-28.8728,-12.85,574136,-1,1,1,,,0.0
616,616,47316471,574136,1,492449,17551139,1.0,4.0,1.0,-1.6001,-161.631,-27.9013,-10.0859,574136,-1,1,1,,,0.0
617,617,47322869,574136,1,542002,28607691,1.0,4.0,4.0,-1.6001,-161.631,-3.39227,-159.869,574136,-1,1,1,,,0.0
618,618,47326750,574136,3,563055,9775132,476.0,,,,,,,574136,-1,1,2,,,0.0
619,619,47326751,574136,1,591194,9775132,1.0,4.0,4.0,-1.6001,-161.631,-3.82612,-162.765,574136,-1,1,1,24.0,45.0,32.9117206760969
620,620,47328435,574136,1,591194,30684485,1.0,4.0,4.0,-1.6001,-161.631,-3.82612,-162.765,574136,-1,1,1,24.0,45.0,32.9117206760969
621,621,47329689,574136,1,566490,2392046,1.0,4.0,2.0,-1.6001,-161.631,-24.0325,94.2031,574136,-1,1,1,,,0.0
622,622,47356895,574136,1,459694,18797421,1.0,4.0,2.0,-1.6001,-161.631,-24.6236,90.7731,574136,-1,1,1,,,0.0
623,623,47360055,574136,1,574419,21445212,1.0,4.0,5.0,-1.6001,-161.631,24.1854,156.706,574136,-1,1,1,,,0.0
624,624,47450603,574136,1,497376,29867293,1.0,4.0,4.0,-1.6001,-161.631,4.06588,-168.195,574136,-1,1,1,,,0.0
625,625,47506946,574136,0,600523,19102004,1.0,,,,,,,574136,-1,1,1,,,0.0
626,626,47711404,574136,1,637216,11760039,1.0,4.0,4.0,-1.6001,-161.631,0.928588,-166.395,574136,-1,1,1,,,0.0
627,627,47755290,574136,1,500256,29312656,1.0,4.0,3.0,-1.6001,-161.631,-25.4218,-111.274,574136,-1,1,1,,,0.0
628,628,47950131,574136,0,635627,18858748,1.0,,,,,,,574136,-1,1,1,,,0.0
629,629,47994432,574136,1,574574,24296770,1.0,4.0,3.0,-1.6001,-161.631,-24.4732,-110.188,574136,-1,1,1,,,0.0
630,630,47994883,574136,1,478335,28180710,1.0,4.0,5.0,-1.6001,-161.631,25.1975,154.905,574136,-1,1,1,,,0.0
631,631,48053811,574136,1,533781,12192564,1.0,4.0,3.0,-1.6001,-161.631,-25.0938,-110.706,574136,-1,1,1,,,0.0
632,632,48222449,574136,0,532748,19355402,1.0,,,,,,,574136,-1,1,1,,,0.0
633,633,48460504,574136,0,559344,19811566,1.0,,,,,,,574136,-1,1,1,,,0.0
634,634,48501803,574136,1,459657,12183282,1.0,4.0,0.0,-1.6001,-161.631,38.5122,-46.1699,574136,-1,1,1,,,0.0
635,635,48703367,574136,1,591874,12816011,1.0,4.0,2.0,-1.6001,-161.631,-22.4297,91.91,574136,-1,1,1,,,0.0
636,636,48876462,574136,1,561838,15016859,1.0,4.0,1.0,-1.6001,-161.631,-29.3606,-10.7683,574136,-1,1,1,,,0.0
637,637,48996217,574136,1,530378,17799522,1.0,4.0,5.0,-1.6001,-161.631,24.4945,151.469,574136,-1,1,1,,,0.0
638,638,49157191,574136,1,562626,6504204,1.0,4.0,3.0,-1.6001,-161.631,-24.4908,-111.589,574136,-1,1,1,,,0.0
639,639,49219106,574136,0,496911,11784626,1.0,,,,,,,574136,-1,1,1,,,0.0
640,640,49275611,574136,1,591140,22822820,1.0,4.0,1.0,-1.6001,-161.631,-28.0355,-14.5325,574136,-1,1,1,,,0.0
641,641,49363542,574136,1,577446,23004015,1.0,4.0,3.0,-1.6001,-161.631,-24.7483,-110.964,574136,-1,1,1,,,0.0
642,642,49457728,574136,0,515187,29057412,1.0,,,,,,,574136,-1,1,1,,,0.0
643,643,49544859,574136,0,572545,17458929,1.0,,,,,,,574136,-1,1,1,,,0.0
644,644,49561649,574136,0,535800,19530032,1.0,,,,,,,574136,-1,1,1,,,0.0
645,645,49669801,574136,1,569057,28211543,1.0,4.0,0.0,-1.6001,-161.631,38.4824,-43.8128,574136,-1,1,1,,,0.0
646,646,49753654,574136,1,476844,5482829,1.0,4.0,2.0,-1.6001,-161.631,-20.3793,96.4531,574136,-1,1,1,,,0.0
647,647,49833535,574136,0,572797,2894099,1.0,,,,,,,574136,-1,1,1,,,0.0
648,648,49877114,574136,0,594834,19064688,1.0,,,,,,,574136,-1,1,1,,,0.0
649,649,49973599,574136,0,591815,25319905,1.0,,,,,,,574136,-1,1,1,,,0.0
650,650,50042764,574136,0,467865,10521234,1.0,,,,,,,574136,-1,1,1,,,0.0
651,651,50068688,574136,0,569693,14536661,1.0,,,,,,,574136,-1,1,1,,,0.0
652,652,50071445,574136,1,509253,22817193,1.0,4.0,3.0,-1.6001,-161.631,-25.3885,-111.224,574136,-1,1,1,,,0.0
653,653,50155814,574136,1,552765,6742286,1.0,4.0,3.0,-1.6001,-161.631,-24.8,-111.063,574136,-1,1,1,,,0.0
654,654,50155815,574136,2,657187,6742286,546.0,,,,,,,574136,-1,1,2,,,0.0
655,655,50276755,574136,1,553913,23337750,1.0,4.0,2.0,-1.6001,-161.631,-21.3954,90.05,574136,-1,1,1,,,0.0
656,656,50312097,574136,1,619166,17947515,1.0,4.0,2.0,-1.6001,-161.631,-19.3407,88.0202,574136,-1,1,1,,,0.0
657,657,50325673,574136,0,625596,28529283,1.0,,,,,,,574136,-1,1,1,,,0.0
658,658,50357109,574136,1,620375,13742325,1.0,4.0,2.0,-1.6001,-161.631,-24.733,86.7134,574136,-1,1,1,,,0.0
659,659,50357110,574136,2,516389,13742325,893.0,,,,,,,574136,-1,1,2,58.0,644226.0,76.86232021488777
660,660,50483247,574136,1,578624,19039355,1.0,4.0,4.0,-1.6001,-161.631,4.23879,-163.533,574136,-1,1,1,,,0.0
661,661,50508185,574136,0,570037,18585396,1.0,,,,,,,574136,-1,1,1,,,0.0
662,662,50556750,574136,1,466442,723207,1.0,4.0,2.0,-1.6001,-161.631,-20.428,89.5823,574136,-1,1,1,,,0.0
663,663,50617196,574136,1,510686,15140192,1.0,4.0,0.0,-1.6001,-161.631,31.5119,-46.6316,574136,-1,1,1,,,0.0
664,664,50771594,574136,0,593477,3743568,1.0,,,,,,,574136,-1,1,1,,,0.0
665,665,50854021,574136,0,461562,19625373,1.0,,,,,,,574136,-1,1,1,,,0.0
666,666,50861315,574136,0,458115,5667866,1.0,,,,,,,574136,-1,1,1,,,0.0
667,667,51086744,574136,1,587568,12356641,1.0,4.0,0.0,-1.6001,-161.631,29.937,-45.272,574136,-1,1,1,,,0.0
668,668,51093513,574136,1,466034,9879326,1.0,4.0,0.0,-1.6001,-161.631,39.2588,-30.9647,574136,-1,1,1,,,0.0
669,669,51157293,574136,1,612385,30777789,1.0,4.0,3.0,-1.6001,-161.631,-24.4183,-110.795,574136,-1,1,1,,,0.0
670,670,51157294,574136,2,593195,30777789,1985.0,,,,,,,574136,-1,1,2,56.0,503701.0,50.06313959056955
671,671,51336083,574136,1,636020,16187064,1.0,4.0,4.0,-1.6001,-161.631,-3.61462,-165.732,574136,-1,1,1,,,0.0
672,672,51378893,574136,0,614209,16269603,1.0,,,,,,,574136,-1,1,1,,,0.0
673,673,51408137,574136,1,623295,1657803,1.0,4.0,3.0,-1.6001,-161.631,-25.4639,-111.249,574136,-1,1,1,,,0.0
674,674,51418429,574136,1,560373,16593949,1.0,4.0,4.0,-1.6001,-161.631,-1.39904,-161.648,574136,-1,1,1,,,0.0
675,675,51444462,574136,0,488739,16762577,1.0,,,,,,,574136,-1,1,1,,,0.0
676,676,51668144,574136,0,592695,28450823,1.0,,,,,,,574136,-1,1,1,,,0.0
677,677,51782831,574136,1,584365,4359530,1.0,4.0,4.0,-1.6001,-161.631,0.940612,-162.153,574136,-1,1,1,,,0.0
678,678,51802064,574136,1,472076,11600290,1.0,4.0,3.0,-1.6001,-161.631,-26.3347,-111.657,574136,-1,1,1,,,0.0
679,679,51879144,574136,1,625724,4692135,1.0,4.0,1.0,-1.6001,-161.631,-30.7197,-9.79217,574136,-1,1,1,,,0.0
680,680,52193378,574136,1,468601,19190408,1.0,4.0,2.0,-1.6001,-161.631,-21.9839,90.4629,574136,-1,1,1,,,0.0
681,681,52198815,574136,1,530217,27180907,1.0,4.0,2.0,-1.6001,-161.631,-24.9333,87.7486,574136,-1,1,1,,,0.0
682,682,52290500,574136,1,512510,19715214,1.0,4.0,1.0,-1.6001,-161.631,-24.517,-14.5191,574136,-1,1,1,,,0.0
683,683,52290501,574136,2,516389,19715214,961.0,,,,,,,574136,-1,1,2,58.0,644226.0,76.86232021488777
684,684,52483239,574136,1,625193,25666574,1.0,4.0,3.0,-1.6001,-161.631,-24.3732,-111.425,574136,-1,1,1,,,0.0
685,685,52491272,574136,1,472914,19534825,1.0,4.0,4.0,-1.6001,-161.631,2.20567,-162.116,574136,-1,1,1,,,0.0
686,686,52529042,574136,0,507458,29812123,1.0,,,,,,,574136,-1,1,1,,,0.0
687,687,52570265,574136,1,481801,8577058,1.0,4.0,3.0,-1.6001,-161.631,-24.9314,-110.724,574136,-1,1,1,,,0.0
688,688,52622374,574136,1,623468,22839875,1.0,4.0,4.0,-1.6001,-161.631,2.01466,-163.39,574136,-1,1,1,,,0.0
689,689,52622375,574136,2,657187,22839875,82.0,,,,,,,574136,-1,1,2,,,0.0
690,690,52679411,574136,1,635572,18500561,1.0,4.0,5.0,-1.6001,-161.631,23.4735,158.792,574136,-1,1,1,,,0.0
