,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType,similar_template_node,similarity
665,665,552988,5,541619,31536000,4553.79,,,,,,,4,1,552988.0,59.39975005172593
666,666,541619,5,567195,31536000,26.11,,,,,,,1,4,27.0,74.25359869193079
667,667,541619,5,527449,31536000,75.27,,,,,,,1,4,27.0,74.25359869193079
668,668,541619,5,459381,31536000,218.46,,,,,,,1,4,27.0,74.25359869193079
669,669,541619,5,595298,31536000,208.62,,,,,,,1,4,27.0,74.25359869193079
670,670,541619,5,466907,31536000,231.44,,,,,,,1,4,27.0,74.25359869193079
671,671,541619,5,589943,31536000,577.37,,,,,,,1,4,27.0,74.25359869193079
672,672,541619,5,577992,31536000,16.34,,,,,,,1,4,27.0,74.25359869193079
673,673,541619,5,537281,31536000,92.3,,,,,,,1,4,27.0,74.25359869193079
674,674,541619,5,523927,31536000,263.52,,,,,,,1,4,27.0,74.25359869193079
675,675,541619,5,580426,31536000,125.82,,,,,,,1,4,27.0,74.25359869193079
676,676,541619,5,595581,31536000,588.78,,,,,,,1,4,27.0,74.25359869193079
677,677,541619,5,616315,31536000,669.26,,,,,,,1,4,27.0,74.25359869193079
678,678,541619,5,642329,31536000,21.65,,,,,,,1,4,27.0,74.25359869193079
679,679,541619,5,503701,31536000,574.32,,,,,,,1,4,27.0,74.25359869193079
680,680,541619,5,571970,31536000,4.93,,,,,,,1,4,27.0,74.25359869193079
681,681,541619,5,644226,31536000,146.4,,,,,,,1,4,27.0,74.25359869193079
682,682,541619,5,632961,31536000,85.13,,,,,,,1,4,27.0,74.25359869193079
683,683,541619,5,473173,31536000,1085.42,,,,,,,1,4,27.0,74.25359869193079
684,684,541619,5,620120,31536000,72.99,,,,,,,1,4,27.0,74.25359869193079
685,685,541619,5,575030,31536000,2793.29,,,,,,,1,4,27.0,74.25359869193079
686,686,541619,5,621924,31536000,283.97,,,,,,,1,4,27.0,74.25359869193079
687,687,614761,5,630626,31536000,4471.64,,,,,,,1,4,0.0,71.99120694907899
688,688,510031,5,614761,31536000,2505.35,,,,,,,4,1,,0.0
689,689,552988,5,614761,31536000,24662.9,,,,,,,4,1,552988.0,59.39975005172593
690,690,614761,5,527449,31536000,11.82,,,,,,,1,4,0.0,71.99120694907899
691,691,614761,5,459381,31536000,663.33,,,,,,,1,4,0.0,71.99120694907899
692,692,614761,5,595298,31536000,1026.74,,,,,,,1,4,0.0,71.99120694907899
693,693,614761,5,466907,31536000,584.32,,,,,,,1,4,0.0,71.99120694907899
694,694,614761,5,577992,31536000,847.85,,,,,,,1,4,0.0,71.99120694907899
695,695,614761,5,537281,31536000,425.54,,,,,,,1,4,0.0,71.99120694907899
696,696,614761,5,523927,31536000,3508.3,,,,,,,1,4,0.0,71.99120694907899
697,697,614761,5,580426,31536000,17.14,,,,,,,1,4,0.0,71.99120694907899
698,698,614761,5,616315,31536000,460.73,,,,,,,1,4,0.0,71.99120694907899
699,699,614761,5,642329,31536000,532.11,,,,,,,1,4,0.0,71.99120694907899
700,700,614761,5,503701,31536000,1698.46,,,,,,,1,4,0.0,71.99120694907899
701,701,614761,5,632961,31536000,489.33,,,,,,,1,4,0.0,71.99120694907899
702,702,614761,5,473173,31536000,2501.87,,,,,,,1,4,0.0,71.99120694907899
703,703,614761,5,620120,31536000,2556.09,,,,,,,1,4,0.0,71.99120694907899
704,704,614761,5,575030,31536000,5740.1,,,,,,,1,4,0.0,71.99120694907899
705,705,500813,5,640784,31536000,185.98,,,,,,,1,4,,0.0
706,706,500813,5,630626,31536000,3233.06,,,,,,,1,4,,0.0
707,707,500813,5,536346,31536000,1861.41,,,,,,,1,4,,0.0
708,708,500813,5,520660,31536000,1208.09,,,,,,,1,4,,0.0
709,709,552988,5,500813,31536000,26707.8,,,,,,,4,1,552988.0,59.39975005172593
710,710,500813,5,567195,31536000,3517.64,,,,,,,1,4,,0.0
711,711,500813,5,527449,31536000,162.65,,,,,,,1,4,,0.0
712,712,500813,5,459381,31536000,340.32,,,,,,,1,4,,0.0
713,713,500813,5,595298,31536000,703.66,,,,,,,1,4,,0.0
714,714,500813,5,466907,31536000,243.26,,,,,,,1,4,,0.0
715,715,500813,5,577992,31536000,2066.72,,,,,,,1,4,,0.0
716,716,500813,5,537281,31536000,635.44,,,,,,,1,4,,0.0
717,717,500813,5,523927,31536000,2511.22,,,,,,,1,4,,0.0
718,718,500813,5,580426,31536000,249.16,,,,,,,1,4,,0.0
719,719,500813,5,616315,31536000,708.12,,,,,,,1,4,,0.0
720,720,500813,5,642329,31536000,1122.43,,,,,,,1,4,,0.0
721,721,500813,5,503701,31536000,1552.37,,,,,,,1,4,,0.0
722,722,500813,5,571970,31536000,161.16,,,,,,,1,4,,0.0
723,723,500813,5,644226,31536000,1241.29,,,,,,,1,4,,0.0
724,724,500813,5,632961,31536000,285.6,,,,,,,1,4,,0.0
725,725,500813,5,473173,31536000,1413.05,,,,,,,1,4,,0.0
726,726,500813,5,620120,31536000,2892.02,,,,,,,1,4,,0.0
727,727,500813,5,575030,31536000,7926.69,,,,,,,1,4,,0.0
728,728,500813,5,621924,31536000,930.98,,,,,,,1,4,,0.0
