,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType,similar_template_node,similarity
638,638,483005,5,503701,31536000,839.07,,,,,,,1,4,,0.0
639,639,483005,5,644226,31536000,950.07,,,,,,,1,4,,0.0
640,640,483005,5,473173,31536000,269.26,,,,,,,1,4,,0.0
641,641,483005,5,575030,31536000,1337.98,,,,,,,1,4,,0.0
642,642,483005,5,621924,31536000,3561.76,,,,,,,1,4,,0.0
643,643,552988,5,483005,31536000,4521.72,,,,,,,4,1,552988.0,60.14731329629966
644,644,620120,5,483005,31536000,415.16,,,,,,,4,1,,0.0
645,645,579305,5,536346,31536000,1610.81,,,,,,,1,4,,0.0
646,646,579305,5,567195,31536000,2358.23,,,,,,,1,4,,0.0
647,647,579305,5,527449,31536000,709.81,,,,,,,1,4,,0.0
648,648,579305,5,459381,31536000,902.26,,,,,,,1,4,,0.0
649,649,579305,5,595298,31536000,5024.56,,,,,,,1,4,,0.0
650,650,579305,5,466907,31536000,1704.0,,,,,,,1,4,,0.0
651,651,579305,5,589943,31536000,2187.16,,,,,,,1,4,,0.0
652,652,579305,5,537281,31536000,181.37,,,,,,,1,4,,0.0
653,653,579305,5,523927,31536000,2968.37,,,,,,,1,4,,0.0
654,654,579305,5,580426,31536000,756.21,,,,,,,1,4,,0.0
655,655,579305,5,595581,31536000,4096.56,,,,,,,1,4,,0.0
656,656,579305,5,616315,31536000,3014.6,,,,,,,1,4,,0.0
657,657,579305,5,642329,31536000,3210.12,,,,,,,1,4,,0.0
658,658,579305,5,571970,31536000,271.1,,,,,,,1,4,,0.0
659,659,579305,5,644226,31536000,3653.69,,,,,,,1,4,,0.0
660,660,579305,5,632961,31536000,301.26,,,,,,,1,4,,0.0
661,661,579305,5,473173,31536000,80.93,,,,,,,1,4,,0.0
662,662,579305,5,620120,31536000,874.84,,,,,,,1,4,,0.0
663,663,579305,5,575030,31536000,17251.3,,,,,,,1,4,,0.0
664,664,579305,5,621924,31536000,14454.6,,,,,,,1,4,,0.0
665,665,510031,5,579305,31536000,1119.39,,,,,,,4,1,,0.0
666,666,552988,5,579305,31536000,27376.1,,,,,,,4,1,552988.0,60.14731329629966
667,667,601496,5,630626,31536000,4789.41,,,,,,,1,4,,0.0
668,668,601496,5,567195,31536000,483.42,,,,,,,1,4,,0.0
669,669,601496,5,527449,31536000,430.54,,,,,,,1,4,,0.0
670,670,601496,5,459381,31536000,466.44,,,,,,,1,4,,0.0
671,671,601496,5,595298,31536000,813.91,,,,,,,1,4,,0.0
672,672,601496,5,466907,31536000,513.06,,,,,,,1,4,,0.0
673,673,601496,5,606730,31536000,400.64,,,,,,,1,4,,0.0
674,674,601496,5,589943,31536000,875.81,,,,,,,1,4,,0.0
675,675,601496,5,577992,31536000,468.27,,,,,,,1,4,,0.0
676,676,601496,5,537281,31536000,111.51,,,,,,,1,4,,0.0
677,677,601496,5,523927,31536000,1547.32,,,,,,,1,4,,0.0
678,678,601496,5,580426,31536000,391.11,,,,,,,1,4,,0.0
679,679,601496,5,595581,31536000,331.23,,,,,,,1,4,,0.0
680,680,601496,5,616315,31536000,1009.57,,,,,,,1,4,,0.0
681,681,601496,5,642329,31536000,168.6,,,,,,,1,4,,0.0
682,682,601496,5,503701,31536000,1997.14,,,,,,,1,4,,0.0
683,683,601496,5,571970,31536000,66.41,,,,,,,1,4,,0.0
684,684,601496,5,632961,31536000,47.31,,,,,,,1,4,,0.0
685,685,601496,5,473173,31536000,1078.45,,,,,,,1,4,,0.0
686,686,601496,5,620120,31536000,206.88,,,,,,,1,4,,0.0
687,687,601496,5,575030,31536000,1817.39,,,,,,,1,4,,0.0
688,688,552988,5,601496,31536000,8395.12,,,,,,,4,1,552988.0,60.14731329629966
689,689,628320,5,640784,31536000,198.72,,,,,,,1,4,,0.0
690,690,628320,5,536346,31536000,48.44,,,,,,,1,4,,0.0
691,691,628320,5,520660,31536000,1444.23,,,,,,,1,4,,0.0
692,692,628320,5,567195,31536000,414.14,,,,,,,1,4,,0.0
693,693,628320,5,527449,31536000,162.71,,,,,,,1,4,,0.0
694,694,628320,5,459381,31536000,284.91,,,,,,,1,4,,0.0
695,695,628320,5,595298,31536000,1626.88,,,,,,,1,4,,0.0
696,696,628320,5,466907,31536000,235.4,,,,,,,1,4,,0.0
697,697,628320,5,577992,31536000,597.67,,,,,,,1,4,,0.0
698,698,628320,5,537281,31536000,151.93,,,,,,,1,4,,0.0
699,699,628320,5,523927,31536000,940.97,,,,,,,1,4,,0.0
700,700,628320,5,580426,31536000,430.79,,,,,,,1,4,,0.0
701,701,628320,5,595581,31536000,964.22,,,,,,,1,4,,0.0
702,702,628320,5,616315,31536000,1019.65,,,,,,,1,4,,0.0
703,703,628320,5,642329,31536000,669.5,,,,,,,1,4,,0.0
704,704,628320,5,503701,31536000,2076.09,,,,,,,1,4,,0.0
705,705,628320,5,571970,31536000,64.94,,,,,,,1,4,,0.0
706,706,628320,5,644226,31536000,422.27,,,,,,,1,4,,0.0
707,707,628320,5,632961,31536000,208.23,,,,,,,1,4,,0.0
708,708,628320,5,473173,31536000,335.43,,,,,,,1,4,,0.0
709,709,628320,5,620120,31536000,356.86,,,,,,,1,4,,0.0
710,710,628320,5,575030,31536000,1687.09,,,,,,,1,4,,0.0
711,711,510031,5,628320,31536000,369.59,,,,,,,4,1,,0.0
712,712,552988,5,628320,31536000,10065.5,,,,,,,4,1,552988.0,60.14731329629966
713,713,541907,5,630626,31536000,2670.87,,,,,,,1,4,,0.0
714,714,541907,5,567195,31536000,1097.67,,,,,,,1,4,,0.0
715,715,541907,5,527449,31536000,3.66,,,,,,,1,4,,0.0
716,716,541907,5,459381,31536000,195.12,,,,,,,1,4,,0.0
717,717,541907,5,595298,31536000,733.14,,,,,,,1,4,,0.0
718,718,541907,5,466907,31536000,206.59,,,,,,,1,4,,0.0
719,719,541907,5,606730,31536000,332.15,,,,,,,1,4,,0.0
720,720,541907,5,589943,31536000,461.43,,,,,,,1,4,,0.0
721,721,541907,5,537281,31536000,245.0,,,,,,,1,4,,0.0
722,722,541907,5,580426,31536000,371.91,,,,,,,1,4,,0.0
723,723,541907,5,595581,31536000,465.34,,,,,,,1,4,,0.0
724,724,541907,5,616315,31536000,492.28,,,,,,,1,4,,0.0
725,725,541907,5,642329,31536000,120.76,,,,,,,1,4,,0.0
726,726,541907,5,503701,31536000,435.81,,,,,,,1,4,,0.0
727,727,541907,5,632961,31536000,114.54,,,,,,,1,4,,0.0
728,728,541907,5,473173,31536000,43.82,,,,,,,1,4,,0.0
729,729,510031,5,541907,31536000,357.94,,,,,,,4,1,,0.0
730,730,552988,5,541907,31536000,7219.68,,,,,,,4,1,552988.0,60.14731329629966
731,731,620120,5,541907,31536000,7.79,,,,,,,4,1,,0.0
